Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
5773,"This is your grandmothers engagement ring, I want you to give it to Rachel.",Mrs. Geller,joy,positive,584,7,8,23,"00:07:09,750","00:07:14,130",1,1,145,0.0,0.0,1.0,1.0,1
5775,Just hear me out!,Mrs. Geller,fear,negative,584,9,8,23,"0:07:16,972","0:07:17,902",0,1,145,0.0,0.6518771331058021,1.0,0.0,1
5794,"Hi. I just talked to Joanna, and she loves you. You got it, you got the job.",Mark,joy,positive,587,1,3,11,"00:20:58,799","00:21:02,134",1,1,146,0.0,0.0,1.0,1.0,1
5796,Yes.,Mark,joy,positive,587,3,3,11,"00:21:03,845","00:21:04,929",1,1,146,0.0,0.6518771331058021,1.0,0.0,2
5813,I dont need you guys to care about me!,Earl,anger,negative,589,7,7,13,"00:19:25,414","00:19:27,874",0,1,147,0.0,0.0,1.0,1.0,1
5814,Because the universe cares!,Earl,joy,positive,589,8,7,13,"0:19:28,041","0:19:29,960",1,1,147,0.6890243902439024,0.0,0.0,1.0,1
5815,The whole universe!,Earl,joy,positive,589,9,7,13,"0:19:29,960","0:19:30,396",1,1,147,0.0,0.48890784982935154,1.0,0.25,2
5816,I really wished theyd care just a little bit though.,Earl,sadness,negative,589,10,7,13,"00:19:38,135","00:19:40,553",0,0,147,0.0,0.2005775794171699,1.0,0.6923076923076923,1
5828,Me too! Im sorry that guy in the subway licked your neck.,Kyle,sadness,negative,590,5,7,5,"00:08:21,542","00:08:28,173",0,0,148,0.0,0.0,1.0,1.0,1
5830,"Hey uh, I dont mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",Kyle,fear,negative,590,7,7,5,"00:08:28,633","00:08:33,803",0,1,148,0.6890243902439024,0.0,0.0,1.0,2
5834,"No its Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",Kyle,anger,negative,590,11,7,5,"00:08:50,196","00:08:56,743",0,1,148,0.6890243902439024,0.0,0.0,1.0,3
5864,Oh God!,Robert,sadness,negative,593,3,3,13,"0:17:50,152","0:17:51,534",0,0,149,0.0,0.0,1.0,1.0,1
5865,Here we go again.,Robert,sadness,negative,593,4,3,13,"0:17:51,534","0:17:53,545",0,0,149,0.6890243902439024,0.0,0.0,1.0,2
5866,Why does this keep happening to me?,Robert,anger,negative,593,5,3,13,"0:17:53,655","0:17:55,617",0,1,149,0.6890243902439024,0.0,0.0,1.0,3
5867,Is it something Im putting out there?,Robert,sadness,negative,593,6,3,13,"0:17:55,617","0:17:58,264",0,0,149,0.6890243902439024,0.0,0.0,1.0,4
5868,Is this my fault?,Robert,sadness,negative,593,7,3,13,"0:18:00,412","0:18:01,497",0,0,149,0.6890243902439024,0.0,0.0,1.0,5
5869,Or am I just nuts?,Robert,sadness,negative,593,8,3,13,"0:18:01,497","0:18:04,149",0,0,149,0.6890243902439024,0.0,0.0,1.0,6
5871,"Hey buddy, this is a family place, put the mouse back in the house.",Gunther,disgust,negative,593,10,3,13,"00:18:11,048","00:18:15,802",0,1,149,0.6890243902439024,0.0,0.0,1.0,7
5879,This poor guys been in a coma for five years. Its hopeless.,Nurse #1,sadness,negative,594,7,7,4,"00:18:55,467","00:18:58,803",0,0,150,0.0,0.0,1.0,1.0,1
5880,"Its not hopeless! Dr. Stryker Ramorays a miracle worker. Look, here he comes.",Nurse #2,joy,positive,594,8,7,4,"00:18:59,054","00:19:03,349",1,1,150,0.6890243902439024,0.0,0.0,1.0,1
5954,"Yeah, drop it! Drop the towel! Please drop thewowww.",All,joy,positive,601,5,1,4,"00:19:49,688","00:20:01,991",1,1,151,0.0,0.0,1.0,1.0,1
5956,"Yeah, isn't he?",Angela,joy,positive,602,1,1,5,"00:14:52,057","00:14:53,349",1,1,152,0.0,0.0,1.0,1.0,1
5958,You know what else? He's unbelievable in bed.,Angela,joy,positive,602,3,1,5,"00:14:59,315","00:15:02,817",1,1,152,0.0,0.6518771331058021,1.0,0.0,2
5964,Awesome!,Ben,joy,positive,603,3,7,10,"0:20:21,011","0:20:21,804",1,1,153,0.0,0.0,1.0,1.0,1
5976,"Yeah, sure. Good luck!",Pete,joy,positive,604,0,3,21,"00:07:04,882","00:07:10,637",1,1,154,0.0,0.0,1.0,1.0,1
5984,Youre good. Youre good!,Pete,joy,positive,604,8,3,21,"00:07:40,877","00:07:42,878",1,1,154,0.0,0.6518771331058021,1.0,0.0,2
5986,"Listen, can you promise me that you wont tell her though?",Pete,fear,negative,604,10,3,21,"00:07:50,553","00:07:53,054",0,1,154,0.0,0.6518771331058021,1.0,0.0,1
5991,"For God's sake, will you let it go? There's no Rachel!",Man,anger,negative,605,1,1,24,"00:21:20,988","00:21:25,783",0,1,155,0.0,0.0,1.0,1.0,1
5993,"Oh, thanks, sweetie.",Julie,joy,positive,605,3,1,24,"00:21:34,001","00:21:36,502",1,1,155,0.6890243902439024,0.0,0.0,1.0,1
5997,You don't think they'll judge and ridicule me?,Julie,fear,negative,605,6,1,24,"00:21:44,970","00:21:47,513",0,1,155,0.0,0.3802616609783845,1.0,0.4166666666666667,1
6004,"Listen, it was nice to see you. I gotta run backstage.",Steve,joy,positive,606,4,2,5,"00:18:34,988","00:18:37,406",1,1,156,0.0,0.0,1.0,1.0,1
6061,You blew them away!,Charlie,joy,positive,610,0,9,23,"00:30:41,798","00:30:42,840",1,1,157,0.0,0.0,1.0,1.0,1
6107,Absolutely!,Nancy,joy,positive,614,1,5,18,"00:14:34,582","00:14:36,082",1,1,158,0.0,0.0,1.0,1.0,1
6112,"Oh sure, every Sunday night I'm telling myself I'm quitting but every Monday morning it's like",Kim,disgust,negative,614,6,5,18,"00:14:57,021","00:14:59,022",0,1,158,0.0,0.6518771331058021,1.0,0.0,1
6116,"Oh, I never could do it.",Nancy,joy,positive,614,10,5,18,"0:15:05,112","0:15:06,572",1,1,158,0.5112116443745083,0.0,0.25806451612903225,1.0,1
6123,"Oh y'know, we really should quit. Okay, let's quit!",Kim,joy,positive,614,17,5,18,"00:15:13,787","00:15:17,332",1,1,158,0.0,0.32593856655290104,1.0,0.5,2
6125,My late husband gave me that lighter.  I'm not kidding.,Kim,sadness,negative,614,19,5,18,"00:15:24,506","00:15:30,345",0,0,158,0.0,0.3862975603589938,1.0,0.4074074074074074,1
6130,Nooo..,All,disgust,negative,615,2,1,3,"00:14:19,358","00:14:20,775",0,1,159,0.0,0.0,1.0,1.0,1
6131,"Oh, hey, don't do that! Cut it out!",All,anger,negative,615,3,1,3,"00:14:21,777","00:14:24,237",0,1,159,0.6890243902439024,0.0,0.0,1.0,2
6168,Yoo-hoo! Aaron Litman-Neurolic would like to say hello to his future bride.,Janice,joy,positive,618,0,6,20,"00:14:03,706","00:14:11,130",1,1,160,0.0,0.0,1.0,1.0,1
6178,"Oh well thats what I thought about my first husband, now Im lucky if my kid gets to spend the weekend with her father and the twins and little Ms. New Boobs.",Janice,disgust,negative,619,8,8,24,"00:15:06,518","00:15:12,983",0,1,161,0.0,0.0,1.0,1.0,1
6266,"Yeah, thats what I drive. I make four bucks an hour, I saved up for 350 years!",Gunther,disgust,negative,628,4,6,5,"00:01:47,982","00:01:55,614",0,1,162,0.0,0.0,1.0,1.0,1
6282,"Honey, relax. Ross is great with him.  Don't look so surprised. I'm a lovely person.",Susan,joy,positive,629,5,2,2,"00:07:52,680","00:07:59,853",1,1,163,0.0,0.0,1.0,1.0,1
6330,Here comes the bride.,Mrs. Geller,joy,positive,633,1,7,24,"00:07:58,102","00:08:00,700",1,1,164,0.0,0.0,1.0,1.0,1
6350,Crap!!,Ben,anger,negative,634,7,7,16,"0:18:05,876","0:18:06,298",0,1,165,0.0,0.0,1.0,1.0,1
6390,"Hi. God, it seems like just yesterday you guys used to come out to watch me work.",Mr. Geller,joy,positive,638,3,7,13,"00:06:01,986","00:06:06,323",1,1,166,0.0,0.0,1.0,1.0,1
6394,Im sorry we cant store your childhood things anymore.,Mr. Geller,sadness,negative,638,7,7,13,"00:06:22,757","00:06:25,342",0,0,166,0.0,0.6518771331058021,1.0,0.0,1
6411,"You have a very impressive resume, Ms. Green. I especially like what I see here about implementing a new filing system.",Mr. Posner,joy,positive,640,0,4,9,"00:06:24,842","00:06:32,307",1,1,167,0.0,0.0,1.0,1.0,1
6416,It certainly did brighten up the inside of the filing cabinets.,Joanna,joy,positive,640,5,4,9,"00:06:38,272","00:06:41,650",1,1,167,0.0,0.6518771331058021,1.0,0.0,2
6420,Oh. And Rachel has been really incredible in getting my morning bagel for me. Its amazing how she gets it right almost,Joanna,joy,positive,640,9,4,9,"00:06:55,331","00:07:01,920",1,1,167,0.0,0.6518771331058021,1.0,0.0,3
6422,"Oh yes, well theres the coffee too.  Rachel can carry two things at once!",Joanna,joy,positive,640,11,4,9,"00:07:06,551","00:07:12,139",1,1,167,0.0,0.6518771331058021,1.0,0.0,4
6454,Of course I am!,Mrs. Green,joy,positive,645,1,8,20,"0:14:03,706","0:14:05,128",1,1,168,0.0,0.0,1.0,1.0,1
6585,For what its worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.,Elizabeth,joy,positive,655,4,6,18,"00:20:22,930","00:20:32,480",1,1,169,0.0,0.0,1.0,1.0,1
6589,"Just hearing you describe it as forbidden, its really hot.",Elizabeth,joy,positive,655,8,6,18,"00:20:42,074","00:20:49,247",1,1,169,0.0,0.6518771331058021,1.0,0.0,2
6593,Stop it!,Elizabeth,joy,positive,655,12,6,18,"00:21:01,260","00:21:05,221",1,1,169,0.0,0.6518771331058021,1.0,0.0,3
6595,Shut the book!,Elizabeth,joy,positive,655,14,6,18,"00:21:12,479","00:21:14,355",1,1,169,0.0,0.6518771331058021,1.0,0.0,4
6601,Im just kidding. Im getting married July 25,Megan,joy,positive,657,3,7,17,"00:04:17,632","00:04:21,510",1,1,170,0.0,0.0,1.0,1.0,1
6605,Oooh its getting close!,Megan,joy,positive,657,7,7,17,"00:04:32,146","00:04:34,731",1,1,170,0.0,0.6518771331058021,1.0,0.0,2
6611,"I know! I almost called off my wedding. Oh, whos your band?!",Megan,joy,positive,657,12,7,17,"00:04:42,448","00:04:49,204",1,1,170,0.0,0.6518771331058021,1.0,0.0,3
6613,"Oh, youre so lucky. My fiancee wants the heavy metal band Carcass.",Megan,sadness,negative,657,14,7,17,"00:04:49,414","00:04:53,542",0,0,170,0.0,0.6518771331058021,1.0,0.0,1
6644,I thought they could...I'll try to get back as soon as I can. I'm sorry.,Susan,sadness,negative,659,3,1,14,"00:14:52,182","00:15:02,942",0,0,171,0.0,0.0,1.0,1.0,1
6666,And instead my parents got me this little plastic chicken that you hop around on.,Paul,anger,negative,660,4,6,23,"00:05:05,471","00:05:12,311",0,1,172,0.0,0.0,1.0,1.0,1
6667,"It was embarrassing, kids made fun of me.",Paul,sadness,negative,660,5,6,23,"00:05:12,979","00:05:15,105",0,0,172,0.6890243902439024,0.0,0.0,1.0,2
6668,That was a pretty tough year.,Paul,sadness,negative,660,6,6,23,"00:05:15,273","00:05:17,107",0,0,172,0.6890243902439024,0.0,0.0,1.0,3
6676,It was horrible. They called me chicken boy.,Paul,sadness,negative,660,14,6,23,"00:05:30,163","00:05:36,752",0,0,172,0.6890243902439024,0.0,0.0,1.0,4
6733,I know! Why dont you get drunk! That worked for a lot of girls in my high school.,Frank,anger,negative,665,18,4,12,"00:07:03,923","00:07:08,677",0,1,173,0.0,0.0,1.0,1.0,1
6774,"Oh, that's great.",Barry,joy,positive,669,2,1,2,"00:17:38,599","00:17:41,392",1,1,174,0.0,0.0,1.0,1.0,1
6863,Great!,Julie,joy,positive,675,1,2,1,"0:21:30,376","0:21:31,308",1,1,175,0.0,0.0,1.0,1.0,1
6899,"Hey, how do you guys get anything done?",Frank,joy,positive,678,12,3,5,"00:04:34,023","00:04:37,025",1,1,176,0.0,0.0,1.0,1.0,1
7019,I like her. She sees smart.,Mr. Burgin,joy,positive,691,0,4,18,"00:15:32,014","00:15:34,766",1,1,177,0.0,0.0,1.0,1.0,1
7024,"Ive been a nice guy up until now, but uh, I dont need this grief.",Mr. Treeger,anger,negative,693,2,4,4,"00:04:46,077","00:04:49,479",0,1,178,0.0,0.0,1.0,1.0,1
7025,Im gonna call the landlord and tell him that Monica is illegally subletting here grandmothers apartment.,Mr. Treeger,anger,negative,693,3,4,4,"00:04:49,789","00:04:54,835",0,1,178,0.6890243902439024,0.0,0.0,1.0,2
7026,Your friends are outta here pal.,Mr. Treeger,anger,negative,693,4,4,4,"00:04:55,044","00:04:57,337",0,1,178,0.6890243902439024,0.0,0.0,1.0,3
7032,Oh damnit!,Ben,disgust,negative,695,0,7,16,"00:09:15,888","00:09:18,014",0,1,179,0.0,0.0,1.0,1.0,1
7034,Damn it!,Ben,joy,positive,695,2,7,16,"0:09:20,685","0:09:21,707",1,1,179,0.6890243902439024,0.0,0.0,1.0,1
7035,Damn it!,Ben,joy,positive,695,4,7,16,"0:09:22,375","0:09:22,513",1,1,179,0.0,0.4656265236470015,1.0,0.2857142857142857,2
7038,Oh crap!,Ben,joy,positive,695,6,7,16,"00:09:24,355","00:09:26,606",1,1,179,0.0,0.5070155479711794,1.0,0.2222222222222222,3
7065,I won! That was my quarter!,The Lurker,anger,negative,699,1,5,24,"00:17:04,898","00:17:06,649",0,1,180,0.0,0.0,1.0,1.0,1
7067,"Excuse me, sir! This lady played my quarter, this is my money.",The Lurker,anger,negative,699,3,5,24,"00:17:10,487","00:17:14,782",0,1,180,0.6890243902439024,0.0,0.0,1.0,2
7072,It was my quarter!,The Lurker,anger,negative,699,8,5,24,"0:17:24,918","0:17:26,520",0,1,180,0.6890243902439024,0.0,0.0,1.0,3
7075,"Okay lady, you're out of here.",The Security Guard,disgust,negative,699,11,5,24,"00:17:31,967","00:17:35,720",0,1,180,0.6890243902439024,0.0,0.0,1.0,4
7077,I'm just taking you outside!,The Security Guard,anger,negative,699,13,5,24,"00:17:39,767","00:17:42,268",0,1,180,0.6890243902439024,0.0,0.0,1.0,5
7173,Look at this!  There we go!,Marc,joy,positive,713,2,8,23,"00:04:26,337","00:04:31,092",1,1,181,0.0,0.0,1.0,1.0,1
7175,"Well, yes! Just give me five minutes, I just have to find someone to cover my shift.",The Librarian,joy,positive,714,1,7,7,"00:09:51,757","00:09:58,138",1,1,182,0.0,0.0,1.0,1.0,1
7182,"I, I cant help you.",The Head Librarian,sadness,negative,716,1,7,7,"00:10:37,303","00:10:39,721",0,0,183,0.0,0.0,1.0,1.0,1
7206,"Oh, like Id give up that job! Free popcorn and candy, anytime I want. I can get you free posters for your room.",Chip,joy,positive,718,4,4,2,"00:17:01,437","00:17:11,946",1,1,184,0.0,0.0,1.0,1.0,1
7209,Nice car!,Guy #1,joy,positive,719,0,6,5,"00:03:18,072","00:03:19,114",1,1,185,0.0,0.0,1.0,1.0,1
7211,I love your car.,Woman,joy,positive,719,2,6,5,"0:03:23,453","0:03:24,255",1,1,185,0.0,0.6518771331058021,1.0,0.0,2
7215,Yeah!,Woman,joy,positive,719,6,6,5,"00:03:33,171","00:03:35,964",1,1,185,0.0,0.6518771331058021,1.0,0.0,3
7277,"Ah yeah, sorry about that.",Cassie,sadness,negative,726,0,7,19,"0:12:34,670","0:12:36,672",0,0,186,0.0,0.0,1.0,1.0,1
7279,"Thanks for letting me stay here! I mean Monicas place was nice, but her fiancée sure stares a lot.",Cassie,joy,positive,726,2,7,19,"00:12:38,382","00:12:46,055",1,1,186,0.6890243902439024,0.0,0.0,1.0,1
7283,"Well, maybe after we get reacquainted uh, you can do me.",Cassie,joy,positive,726,6,7,19,"00:13:18,297","00:13:21,424",1,1,186,0.0,0.05926155755507294,1.0,0.9090909090909091,2
7309,Yep. Pretty much.,Bob,joy,positive,729,1,1,5,"00:14:09,306","00:14:11,516",1,1,187,0.0,0.0,1.0,1.0,1
7341,Fabulous.,Kate,joy,positive,734,1,3,22,"00:09:54,510","00:09:55,510",1,1,188,0.0,0.0,1.0,1.0,1
7346,You dog!,Issac,joy,positive,735,3,3,16,"00:08:47,485","00:08:49,110",1,1,189,0.0,0.0,1.0,1.0,1
7366,You are so sweet.,Emily,joy,positive,736,3,4,17,"00:08:58,913","00:09:00,956",1,1,190,0.0,0.0,1.0,1.0,1
7419,"Well, shell understand right? Its not like I did it on purpose.",Mr. Geller,sadness,negative,740,0,7,13,"00:12:04,056","00:12:07,100",0,0,191,0.0,0.0,1.0,1.0,1
7425,"Well I dont know, I-I suppose we may have favored you unconsciously, you were a medical marvel! The doctor said your mother could",Mr. Geller,joy,positive,740,6,7,13,"00:12:25,411","00:12:33,293",1,1,191,0.6890243902439024,0.0,0.0,1.0,1
7455,...Oh God.,Shelley,fear,negative,744,8,1,8,"00:00:38,663","00:00:41,206",0,1,192,0.0,0.0,1.0,1.0,1
7456,"I- just- I thought- Good, Shelley.",Shelley,anger,negative,744,9,1,8,"00:00:38,663","00:00:47,671",0,1,192,0.6890243902439024,0.0,0.0,1.0,2
7457,I'm just gonna go flush myself down the toilet now...,Shelley,disgust,negative,744,10,1,8,"00:00:43,960","00:00:47,671",0,1,192,0.6890243902439024,0.0,0.0,1.0,3
7458,"Okay, goodbye...",Shelley,disgust,negative,744,11,1,8,"00:00:47,922","00:00:49,048",0,1,192,0.6890243902439024,0.0,0.0,1.0,4
7504,Ill be here.,Richard,sadness,negative,750,3,6,25,"0:15:02,151","0:15:02,944",0,0,193,0.0,0.0,1.0,1.0,1
7505,Not smoking.,Richard,sadness,negative,750,4,6,25,"0:15:02,944","0:15:04,936",0,0,193,0.6890243902439024,0.0,0.0,1.0,2
7509,I got it!,Carol,joy,positive,752,2,6,16,"0:04:47,412","0:04:48,084",1,1,194,0.0,0.0,1.0,1.0,1
7511,Susan! Hi!,Carol,joy,positive,752,4,6,16,"0:04:50,039","0:04:51,791",1,1,194,0.0,0.6518771331058021,1.0,0.0,2
7512,Hey!,Susan,joy,positive,752,5,6,16,"0:04:51,791","0:04:52,823",1,1,194,0.0,0.6518771331058021,1.0,0.0,3
7513,Thank you so much for coming.,Carol,joy,positive,752,6,6,16,"0:04:53,835","0:04:55,557",1,1,194,0.0,0.6518771331058021,1.0,0.0,4
7514,"Oh, I wouldnt miss it for the world.",Susan,joy,positive,752,7,6,16,"0:04:55,557","0:04:57,313",1,1,194,0.0,0.6518771331058021,1.0,0.0,5
7516,Hello Ross.  I love what youve done with this space.,Susan,joy,positive,752,9,6,16,"00:05:01,884","00:05:08,640",1,1,194,0.0,0.6518771331058021,1.0,0.0,6
7517,Thank you so much.,Carol,joy,positive,752,10,6,16,"00:05:05,221","00:05:08,640",1,1,194,0.0,0.6518771331058021,1.0,0.0,7
7528,Im not gonna tell you! Youre the bad man who broke Sarahs leg.,Girl,anger,negative,755,1,3,10,"00:16:42,251","00:16:46,838",0,1,195,0.0,0.0,1.0,1.0,1
7530,Youre a big scrud.,Girl,anger,negative,755,3,3,10,"0:16:50,968","0:16:52,053",0,1,195,0.6890243902439024,0.0,0.0,1.0,2
7532,"Why dont you look in the mirror, scrud.",Girl,anger,negative,755,5,3,10,"00:16:56,056","00:16:58,141",0,1,195,0.6890243902439024,0.0,0.0,1.0,3
7534,"All right girls, and man. Lets see your final tallies.  Ohhhh, Debbie,  321 boxes of cookies,  Very nice.",Leader,joy,positive,755,7,3,10,"00:17:05,065","00:17:12,155",1,1,195,0.6890243902439024,0.0,0.0,1.0,1
7559,"Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!",Frank,anger,negative,758,0,3,5,"00:14:39,461","00:14:47,635",0,1,196,0.0,0.0,1.0,1.0,1
7561,She broke my arm.,Frank,anger,negative,758,2,3,5,"0:14:46,776","0:14:47,695",0,1,196,0.6890243902439024,0.0,0.0,1.0,2
7562,He touched my fanny.,Girl,anger,negative,758,3,3,5,"0:14:47,803","0:14:49,347",0,1,196,0.6890243902439024,0.0,0.0,1.0,3
7563,"No, she touched mine first!",Frank,anger,negative,758,4,3,5,"0:14:49,347","0:14:50,537",0,1,196,0.6890243902439024,0.0,0.0,1.0,4
7564,Thats my job!,Girl,anger,negative,758,5,3,5,"00:14:50,639","00:14:52,223",0,1,196,0.6890243902439024,0.0,0.0,1.0,5
7569,Barley? What kind of party serves barley?,Janice,anger,negative,759,4,3,4,"00:17:04,606","00:17:08,693",0,1,197,0.0,0.0,1.0,1.0,1
7573,Who's party is it?,Janice,anger,negative,759,8,3,4,"00:17:16,493","00:17:17,910",0,1,197,0.6890243902439024,0.0,0.0,1.0,2
7575,What woman?!,Janice,anger,negative,759,10,3,4,"0:17:19,012","0:17:20,510",0,1,197,0.6890243902439024,0.0,0.0,1.0,3
7578,"Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.",Janice,disgust,negative,759,12,3,4,"00:17:25,085","00:17:31,257",0,1,197,0.6890243902439024,0.0,0.0,1.0,4
7579,"Or, else you're pretending that you're seeing somebody, which just makes you so pathetic that I could start crying right here in the cereal aisle.",Janice,disgust,negative,759,13,3,4,"00:17:31,425","00:17:37,513",0,1,197,0.6890243902439024,0.0,0.0,1.0,5
7580,So like which of these two guys do you want to be?,Janice,sadness,negative,759,14,3,4,"00:17:37,681","00:17:41,267",0,0,197,0.6890243902439024,0.0,0.0,1.0,6
7583,"Yknow uh, actually I-I-I should get going.",Dana,anger,negative,760,1,6,18,"00:14:15,479","00:14:18,523",0,1,198,0.0,0.0,1.0,1.0,1
7638,"Well, Sid and I are trying again and we had trouble last time    because apparently we...",Janice,sadness,negative,768,1,9,21,"00:13:55,251","00:13:58,545",0,0,199,0.0,0.0,1.0,1.0,1
7640,Oh! Someone's a little cranky today cuz they have to do it in    a cup!  Oh! They gave you the kiddy size .,Janice,anger,negative,768,3,9,21,"00:14:02,925","00:14:10,181",0,1,199,0.6890243902439024,0.0,0.0,1.0,2
7686,Not so fast Wesley!,Dr. Drake Remoray,anger,negative,772,1,6,15,"00:20:16,465","00:20:18,257",0,1,200,0.0,0.0,1.0,1.0,1
7687,Ramoray!,Dr. Wesley,sadness,negative,772,2,6,15,"00:20:20,052","00:20:23,763",0,0,200,0.6890243902439024,0.0,0.0,1.0,2
7688,"Thats right Wesley! I just stopped by to say that, youre not a real doctor! And that womans brain, is fine!",Dr. Drake Remoray,anger,negative,772,3,6,15,"00:20:20,052","00:20:32,188",0,1,200,0.6890243902439024,0.0,0.0,1.0,3
7690,Hope! Hope!,Dr. Drake Remoray,joy,positive,772,5,6,15,"0:20:42,658","0:20:44,830",1,1,200,0.6890243902439024,0.0,0.0,1.0,1
7691,Drake!,Hope,joy,positive,772,6,6,15,"0:20:44,830","0:20:46,840",1,1,200,0.0,0.5975540386803185,1.0,0.08333333333333333,2
7692,"Youre not dying Hope, youre gonna live a long, healthy life. With me.",Dr. Drake Remoray,joy,positive,772,7,6,15,"00:20:47,037","00:20:52,583",1,1,200,0.0,0.5794463405384908,1.0,0.1111111111111111,3
7693,Oh Drake.,Hope,joy,positive,772,8,6,15,"00:20:52,751","00:20:54,377",1,1,200,0.0,0.5500213310580205,1.0,0.15625,4
7739,"Would you mind spending some time on my siadic area, its been killing me today.",Rick,anger,negative,778,2,4,4,"00:09:17,807","00:09:21,685",0,1,201,0.0,0.0,1.0,1.0,1
7757,"You wouldn't return my calls, you sent back my letters....",Guy,sadness,negative,780,4,3,3,"00:02:53,131","00:02:55,883",0,0,202,0.0,0.0,1.0,1.0,1
7759,"One more chance Ursula, please?",Guy,sadness,negative,780,6,3,3,"0:02:56,482","0:02:58,931",0,0,202,0.6890243902439024,0.0,0.0,1.0,2
7762,Good deal.,Vince,joy,positive,781,1,3,23,"00:02:18,555","00:02:20,556",1,1,203,0.0,0.0,1.0,1.0,1
7765,Hi!,Mark,joy,positive,782,2,3,19,"00:00:26,151","00:00:27,609",1,1,204,0.0,0.0,1.0,1.0,1
7767,"Um, y'know, before we go ah, theres something I need to say.",Mark,fear,negative,782,4,3,19,"00:00:29,821","00:00:32,406",0,1,204,0.0,0.6518771331058021,1.0,0.0,1
7769,"Ive kinda of had this ah, this crush on you.",Mark,fear,negative,782,6,3,19,"00:00:38,121","00:00:40,622",0,1,204,0.1722560975609756,0.0,0.75,1.0,2
7770,"But since you were with Ross, I-I didnt do anything about it.",Mark,joy,positive,782,7,3,19,"00:00:41,791","00:00:44,668",1,1,204,0.5512195121951219,0.0,0.2,1.0,1
7771,"But, now that youre not, Id really like to ask you out sometime.",Mark,fear,negative,782,8,3,19,"00:00:44,836","00:00:48,797",0,1,204,0.0,0.32593856655290104,1.0,0.5,1
7772,"So-so thats-thats what Im doing, now.",Mark,fear,negative,782,9,3,19,"00:00:49,466","00:00:53,343",0,1,204,0.2583841463414634,0.0,0.625,1.0,2
7787,What about my children Drake?! Huh!?  No!! No!! No! God!,Phoebe/Waitress,anger,negative,785,1,9,11,"00:22:53,121","00:23:03,756",0,1,205,0.0,0.0,1.0,1.0,1
7809,You were so funny with that waiter! You're such a nut!,Katie,joy,positive,789,0,5,15,"00:08:43,814","00:08:47,901",1,1,206,0.0,0.0,1.0,1.0,1
7811,"No, you make them funny. You're the funny one!",Katie,joy,positive,789,2,5,15,"00:08:56,994","00:09:00,080",1,1,206,0.0,0.6518771331058021,1.0,0.0,2
7854,But what choice did I have. He was keeping my sister    in a,Rachel/actress,anger,negative,792,12,9,19,"00:10:03,520","00:10:06,815",0,1,207,0.0,0.0,1.0,1.0,1
7855,So what about us? Everything we feel for each other.,Joey/Drake,sadness,negative,792,13,9,19,"00:10:09,443","00:10:12,696",0,0,207,0.6890243902439024,0.0,0.0,1.0,2
7856,It's over! You,Rachel/actress,joy,positive,792,14,9,19,"00:10:12,904","00:10:15,365",1,1,207,0.6890243902439024,0.0,0.0,1.0,1
7858,"Knowing I'll never hold you in my arms again,    or touch your skin, or feel your lips, knowing I'll never make love to you?",Joey/Drake,sadness,negative,792,16,9,19,"00:10:15,532","00:10:27,961",0,0,207,0.0,0.32593856655290104,1.0,0.5,1
7859,How can I accept that...,Joey/Drake,sadness,negative,792,17,9,19,"00:10:28,128","00:10:31,131",0,0,207,0.1291920731707317,0.0,0.8125,1.0,2
7860,I can never kiss you again when it's all I can do not    to kiss you right now.,Joey/Drake,sadness,negative,792,18,9,19,"00:10:31,298","00:10:34,301",0,0,207,0.5802310654685493,0.0,0.15789473684210525,1.0,3
7870,That's so sweet.,All,joy,positive,793,7,1,9,"00:21:54,980","00:21:56,480",1,1,208,0.0,0.0,1.0,1.0,1
7882,"All right, Ill tell her.  Come on bugger face!",Mr. Waltham,anger,negative,794,8,5,1,"00:14:23,988","00:14:28,074",0,1,209,0.0,0.0,1.0,1.0,1
7884,"You spend half your life in the bathroom, why dont you ever go out the bloody window!",Mr. Waltham,anger,negative,794,10,5,1,"00:14:30,953","00:14:35,540",0,1,209,0.6890243902439024,0.0,0.0,1.0,2
7907,"Chandler, I…",Ms. McKenna,joy,positive,796,13,9,2,"0:14:11,183","0:14:12,155",1,1,210,0.0,0.0,1.0,1.0,1
7932,Oh no.,Mindy,fear,negative,798,3,1,20,"0:16:00,048","0:16:01,770",0,1,211,0.0,0.0,1.0,1.0,1
7934,"No me, I am so sorry...",Mindy,sadness,negative,798,5,1,20,"00:16:05,965","00:16:08,341",0,0,211,0.6890243902439024,0.0,0.0,1.0,2
7961,Youre a mean old woman.,Boy in the Cape,anger,negative,803,0,8,6,"00:14:48,888","00:14:50,722",0,1,212,0.0,0.0,1.0,1.0,1
7972,: No! Youre clogging up the chute that I spent a half-hour unclogging!,Mr. Treeger,anger,negative,804,3,4,4,"00:01:15,158","00:01:18,285",0,1,213,0.0,0.0,1.0,1.0,1
