Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,valence,arousal,Scene_ID,Influence_0,Influence_1,ElapsedTime_0,ElapsedTime_1,Sequence_Length
5831,"Yeah, I Well yknow I-I mean I missed the-the semi-finals, so Id just be lost.",Phoebe,sadness,negative,590,8,7,5,"00:08:34,305","00:08:40,143",0,0,141,0.0,0.8537117903930131,1.0,0.0,1
5846,You two will have very hairy children.,Phoebe,disgust,negative,592,1,5,12,"00:11:13,214","00:11:15,840",0,1,142,0.0,0.0,1.0,1.0,1
5863,"Umm, I think youre really, really great...",Phoebe,joy,positive,593,2,3,13,"00:17:48,233","00:17:49,984",1,1,143,0.0,0.0,1.0,1.0,1
5898,"What?! No, you cant, you cant leave me here with them! Were baby-sitting!",Phoebe,anger,negative,596,8,6,5,"00:14:08,973","00:14:12,642",0,1,144,0.0,0.0,1.0,1.0,1
5900,But you-you cant leave me with them! We-were a team! Were playing a zone! Theyre gonna triple team me!,Phoebe,anger,negative,596,10,6,5,"00:14:15,729","00:14:20,733",0,1,144,0.0,0.8537117903930131,1.0,0.0,2
5906,"A real man wouldnt just run to the hospital!  No! What would, what would Krog do?",Phoebe,anger,negative,596,16,6,5,"00:14:41,171","00:14:47,969",0,1,144,0.0,0.8537117903930131,1.0,0.0,3
5935,"Yeah, and theyve been coming by all day. They love it!",Phoebe,joy,positive,599,6,7,9,"00:04:58,006","00:05:00,132",1,1,145,0.0,0.0,1.0,1.0,1
5951,Right- where we've been looking all night!,Phoebe,joy,positive,601,2,1,4,"0:19:41,847","0:19:44,046",1,1,146,0.0,0.0,1.0,1.0,1
6105,I know! You see it is stuff like this which is why  youre burning in hell!!,Phoebe,anger,negative,613,10,7,3,"00:19:06,979","00:19:13,651",0,1,147,0.0,0.0,1.0,1.0,1
6159,"Yeah, I don't like that word.",Phoebe,disgust,negative,617,3,7,10,"00:03:20,033","00:03:21,325",0,1,148,0.0,0.0,1.0,1.0,1
6162,"Yeah, oh, ""Your mom probably won't kill herself,"" yknow?",Phoebe,anger,negative,617,6,7,10,"00:03:26,456","00:03:32,711",0,1,148,0.0,0.8537117903930131,1.0,0.0,2
6163,"I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""",Phoebe,anger,negative,617,7,7,10,"00:03:32,879","00:03:36,340",0,1,148,0.0,0.8537117903930131,1.0,0.0,3
6296,Thanks Monica!,Phoebe,joy,positive,630,1,6,18,"00:11:38,239","00:11:40,865",1,1,149,0.0,0.0,1.0,1.0,1
6300,"I can smell it a little, bake the pie.",Phoebe,joy,positive,630,5,6,18,"0:11:52,211","0:11:53,963",1,1,149,0.0,0.8537117903930131,1.0,0.0,2
6371,"Oh let me guess, and you wanna have them all at the same time and you wanna have them for your brother.",Phoebe,joy,positive,636,5,7,14,"00:12:25,327","00:12:30,331",1,1,150,0.0,0.0,1.0,1.0,1
6401,"Hi, I'm Ben. I'm hospital worker Ben. It's Ben... to the rescue!",Phoebe,joy,positive,639,1,1,23,"00:16:20,396","00:16:26,359",1,1,151,0.0,0.0,1.0,1.0,1
6437,Wash your hands!!!,Phoebe,disgust,negative,643,2,7,8,"0:14:34,216","0:14:35,975",0,1,152,0.0,0.0,1.0,1.0,1
6478,Yes!!! Oh!!,Phoebe,joy,positive,646,8,7,6,"0:00:31,281","0:00:32,672",1,1,153,0.0,0.0,1.0,1.0,1
6493,"Aww, and good luck to you too!  What a nice lady!",Phoebe,joy,positive,646,21,7,6,"00:01:29,576","00:01:34,676",1,1,153,0.0,0.8537117903930131,1.0,0.0,2
6528,"Ha. Ha, ha.",Phoebe,joy,positive,650,2,1,18,"00:08:41,187","00:08:42,854",1,1,154,0.0,0.0,1.0,1.0,1
6614,"Ooh, is that spelled with a C or a K? Oh my God! It doesnt matter; theyre both great!",Phoebe,joy,positive,657,15,7,17,"00:04:53,751","00:04:58,672",1,1,155,0.0,0.0,1.0,1.0,1
6631,"Oh, God, just do it!  Call her! Stop being so testosteroney!",Phoebe,anger,negative,658,11,1,20,"00:02:14,884","00:02:18,387",0,1,156,0.0,0.0,1.0,1.0,1
6716,Oh! I knew it! I knew it! I felt really thick this morning.,Phoebe,joy,positive,665,1,4,12,"00:05:40,590","00:05:43,300",1,1,157,0.0,0.0,1.0,1.0,1
6730,"Whoa!! Thatokay, thats a",Phoebe,disgust,negative,665,15,4,12,"00:06:45,488","00:06:51,535",0,1,157,0.0,0.8537117903930131,1.0,0.0,2
6746,"Oh, I took Larry there to eat but it was all violated. So we shut it down!",Phoebe,disgust,negative,666,3,5,7,"00:11:06,332","00:11:10,877",0,1,158,0.0,0.0,1.0,1.0,1
6902,"Oh yeah! Yeah, no, were gonna connect, y'know bond, and everything.",Phoebe,joy,positive,678,15,3,5,"00:04:42,490","00:04:46,410",1,1,159,0.0,0.0,1.0,1.0,1
6929,"Well, since the fire was kinda my fault I guess  you should get to stay here.",Phoebe,sadness,negative,680,5,6,18,"00:09:06,712","00:09:10,840",0,0,160,0.0,0.0,1.0,1.0,1
6941,"Oh, poor little Tooty is scared to death. We should find his owner.",Phoebe,sadness,negative,681,2,1,7,"00:13:30,017","00:13:33,269",0,0,161,0.0,0.0,1.0,1.0,1
6953,"Oh, look, look, he's closing his eyes.  Look, he's opening his eyes.",Phoebe,joy,positive,682,8,1,23,"00:21:32,749","00:21:35,876",1,1,162,0.0,0.0,1.0,1.0,1
7010,"Its so good.  Oh, thanks.",Phoebe,joy,positive,690,1,4,22,"00:14:36,584","00:14:41,546",1,1,163,0.0,0.0,1.0,1.0,1
7048,"So Chandler, I-I'd love to come by tonight.",Phoebe,joy,positive,697,0,5,14,"00:14:34,164","00:14:36,374",1,1,164,0.0,0.0,1.0,1.0,1
7050,"Oh absolutely. Shall we say, around seven?",Phoebe,joy,positive,697,2,5,14,"00:14:41,505","00:14:43,631",1,1,164,0.0,0.8537117903930131,1.0,0.0,2
7052,Good. I'm really looking forward to you and me having sexual intercourse.,Phoebe,joy,positive,697,4,5,14,"00:14:48,053","00:14:52,056",1,1,164,0.0,0.8537117903930131,1.0,0.0,3
7066,Fine! Here! Take a hike toots!,Phoebe,anger,negative,699,2,5,24,"00:17:06,859","00:17:08,985",0,1,165,0.0,0.0,1.0,1.0,1
7069,Sells drugs to kids.,Phoebe,disgust,negative,699,5,5,24,"0:17:17,786","0:17:18,954",0,1,165,0.0,0.8537117903930131,1.0,0.0,2
7071,She sells drugs to kids.,Phoebe,disgust,negative,699,7,5,24,"0:17:20,122","0:17:20,763",0,1,165,0.0,0.8537117903930131,1.0,0.0,3
7076,"No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!",Phoebe,anger,negative,699,12,5,24,"00:17:35,929","00:17:38,014",0,1,165,0.0,0.8537117903930131,1.0,0.0,4
7120,"Ohh, you and your ways.  Since its Christmastime. Im going to be one of those people collection donations.",Phoebe,joy,positive,705,2,5,10,"00:02:30,525","00:02:38,407",1,1,166,0.0,0.0,1.0,1.0,1
7121,"Yeah, I already have my bell and later on...I get my bucket.",Phoebe,joy,positive,705,3,5,10,"00:02:38,575","00:02:41,910",1,1,166,0.0,0.8537117903930131,1.0,0.0,2
7123,"Yeah, yeah, Im going to be out there spreading joy to the people.",Phoebe,joy,positive,705,5,5,10,"00:02:43,329","00:02:46,123",1,1,166,0.0,0.8537117903930131,1.0,0.0,3
7124,"I mean, last year, I spread a little joy but not really enough.",Phoebe,joy,positive,705,6,5,10,"00:02:46,291","00:02:48,834",1,1,166,0.0,0.8537117903930131,1.0,0.0,4
7125,"So this year, Im going to do the whole city.",Phoebe,joy,positive,705,7,5,10,"00:02:49,002","00:02:52,129",1,1,166,0.0,0.8537117903930131,1.0,0.0,5
7138,Oh whoa-whoa-whoa!,Phoebe,anger,negative,707,0,5,10,"00:16:32,282","00:16:33,324",0,1,167,0.0,0.0,1.0,1.0,1
7148,No drinks near the bucket!,Phoebe,anger,negative,707,10,5,10,"00:16:48,340","00:16:50,550",0,1,167,0.0,0.8537117903930131,1.0,0.0,2
7149,Set it down over there and then you can make a contribution!,Phoebe,anger,negative,707,11,5,10,"00:16:50,718","00:16:53,553",0,1,167,0.0,0.8537117903930131,1.0,0.0,3
7150,And you can leave the hurt bunny look over there too!,Phoebe,anger,negative,707,12,5,10,"00:16:54,972","00:16:58,224",0,1,167,0.0,0.8537117903930131,1.0,0.0,4
7151,Hi Bob!,Phoebe,joy,positive,707,13,5,10,"0:16:59,143","0:16:59,995",1,1,167,0.0,0.8537117903930131,1.0,0.0,5
7152,I thought I told you to get outta here!,Phoebe,anger,negative,707,14,5,10,"0:16:59,995","0:17:03,155",0,1,167,0.0,0.8537117903930131,1.0,0.0,6
7271,Hey!,Phoebe,joy,positive,725,1,7,22,"0:15:46,445","0:15:47,710",1,1,168,0.0,0.0,1.0,1.0,1
7273,Wow! Nice! Manly and also kind of a slut.,Phoebe,joy,positive,725,3,7,22,"00:15:59,208","00:16:03,836",1,1,168,0.0,0.8537117903930131,1.0,0.0,2
7471,"Yes, it was! It was him! Uh huh!  Okay, it was me!",Phoebe,anger,negative,745,11,3,4,"00:02:26,980","00:02:37,739",0,1,169,0.0,0.0,1.0,1.0,1
7589,"Oh!  All right.  Now, let's not do this!",Phoebe,anger,negative,761,2,2,13,"00:10:48,898","00:10:49,981",0,1,170,0.0,0.0,1.0,1.0,1
7590,Happy thoughts!  Happy thoughts!,Phoebe,anger,negative,761,3,2,13,"00:10:51,400","00:10:53,652",0,1,170,0.0,0.8537117903930131,1.0,0.0,2
7591,"OK, now I'm gonna kick some ass.",Phoebe,anger,negative,761,4,2,13,"00:11:04,538","00:11:06,414",0,1,170,0.0,0.8537117903930131,1.0,0.0,3
7619,Thats great. Good for you guys.,Phoebe,joy,positive,766,1,6,12,"00:13:27,223","00:13:29,390",1,1,171,0.0,0.0,1.0,1.0,1
7702,"We've got the ground-up flesh of formerly cute cows and turkeys, ew...",Phoebe,disgust,negative,773,1,1,24,"00:02:30,441","00:02:34,611",0,1,172,0.0,0.0,1.0,1.0,1
7728,"Oh, come on! I think hes ready to get rid of, what did you call it? The cheap knock-offs and dinosaur junk.",Phoebe,joy,positive,777,5,6,11,"00:15:31,847","00:15:37,644",1,1,173,0.0,0.0,1.0,1.0,1
7733,No! I do want to!,Phoebe,joy,positive,777,10,6,11,"0:16:04,755","0:16:05,597",1,1,173,0.0,0.8537117903930131,1.0,0.0,2
7736,Yeah!,Phoebe,joy,positive,777,13,6,11,"0:16:07,884","0:16:08,320",1,1,173,0.0,0.8537117903930131,1.0,0.0,3
7738,These old things.,Phoebe,sadness,negative,778,1,4,4,"00:09:14,679","00:09:16,179",0,0,174,0.0,0.0,1.0,1.0,1
7755,Why have you been following me?,Phoebe,anger,negative,780,2,3,3,"0:02:48,710","0:02:50,202",0,1,175,0.0,0.0,1.0,1.0,1
7776,"Well, Im-Im Phoebe Buffay, hi!",Phoebe,joy,positive,783,1,4,12,"00:10:00,516","00:10:02,851",1,1,176,0.0,0.0,1.0,1.0,1
7777,Im-Im-Im hoping to be your uterus for the next nine months.,Phoebe,joy,positive,783,2,4,12,"00:10:04,353","00:10:08,273",1,1,176,0.0,0.8537117903930131,1.0,0.0,2
7778,"You should know, that were doing this for Frank and Alice, who you know, youve been there!",Phoebe,joy,positive,783,3,4,12,"00:10:09,191","00:10:14,154",1,1,176,0.0,0.8537117903930131,1.0,0.0,3
7779,"Umm, yknow they want you so much, so when you guys get in there, really grab on.",Phoebe,joy,positive,783,4,4,12,"00:10:17,283","00:10:22,871",1,1,176,0.0,0.8537117903930131,1.0,0.0,4
7780,"Okay, and-and I promise that Ill keep you safe and warm until youre ready to have them take you home, so Oh!",Phoebe,joy,positive,783,5,4,12,"00:10:23,497","00:10:33,173",1,1,176,0.0,0.8537117903930131,1.0,0.0,5
7783,Uh-huh.  Good luck.,Phoebe,sadness,negative,783,8,4,12,"00:10:46,020","00:10:47,562",0,0,176,0.0,0.8537117903930131,1.0,0.0,1
7863,"Come on, you know, Thanksgiving. Ooh, you got the bigger half. What'd you wish for?",Phoebe,joy,positive,793,0,1,9,"00:20:57,923","00:21:09,433",1,1,177,0.0,0.0,1.0,1.0,1
7957,Oh my God! I do love you! How did you do it?!,Phoebe,joy,positive,802,1,8,10,"00:21:24,199","00:21:27,952",1,1,178,0.0,0.0,1.0,1.0,1
7959,"Oo, where are the seats?",Phoebe,joy,positive,802,3,8,10,"0:21:35,252","0:21:36,379",1,1,178,0.0,0.8537117903930131,1.0,0.0,2
8066,Definitely!,Phoebe,joy,positive,812,1,5,19,"0:21:30,664","0:21:31,596",1,1,179,0.0,0.0,1.0,1.0,1
8114,Would you stop that!,Phoebe,anger,negative,817,7,5,23,"00:20:34,608","00:20:36,234",0,1,180,0.0,0.0,1.0,1.0,1
8117,She loves you!,Phoebe,sadness,negative,817,10,5,23,"0:20:42,167","0:20:43,286",0,0,180,0.0,0.8537117903930131,1.0,0.0,1
8119,"Yes! Now, she feels terrible! She really wants to make up! You gotta find her.",Phoebe,anger,negative,817,12,5,23,"00:20:46,495","00:20:50,873",0,1,180,0.23076923076923078,0.0,0.3333333333333333,1.0,1
8151,Oh hey! How was your audition?,Phoebe,joy,positive,820,0,7,19,"00:00:05,380","00:00:08,257",1,1,181,0.0,0.0,1.0,1.0,1
8155,Oh! You got it?!,Phoebe,sadness,negative,820,4,7,19,"00:00:16,891","00:00:18,892",0,0,181,0.0,0.8537117903930131,1.0,0.0,1
8172,Grandmas gonna have to get in line.,Phoebe,joy,positive,820,21,7,19,"00:01:23,625","00:01:28,754",1,1,181,0.0488165680473373,0.0,0.8589743589743589,1.0,1
8192,"No. They said you 'Weren't believable as a human being.' So, you can work on that.",Phoebe,joy,positive,822,4,3,4,"00:17:57,701","00:18:05,583",1,1,182,0.0,0.0,1.0,1.0,1
8199,"Oh, well he's yummy. We did a little kissin'.",Phoebe,joy,positive,823,2,3,3,"00:16:02,836","00:16:06,130",1,1,183,0.0,0.0,1.0,1.0,1
8203,"Look, he gave me his night vision goggles and everything.",Phoebe,joy,positive,823,6,3,3,"00:16:22,356","00:16:25,692",1,1,183,0.0,0.8537117903930131,1.0,0.0,2
8209,"Thank you, Monica.",Phoebe,joy,positive,823,12,3,3,"00:16:44,670","00:16:45,920",1,1,183,0.0,0.8537117903930131,1.0,0.0,3
8213,"Ooh, lets see it!",Phoebe,joy,positive,824,1,7,5,"00:21:20,070","00:21:23,948",1,1,184,0.0,0.0,1.0,1.0,1
8235,"Oh, its incredible! I so want to be a Waxine girl.",Phoebe,joy,positive,827,11,3,16,"00:05:21,404","00:05:24,031",1,1,185,0.0,0.0,1.0,1.0,1
8237,God. Do think it really doesnt hurt? Cause how can they do that?,Phoebe,fear,negative,827,13,3,16,"00:05:26,826","00:05:30,287",0,1,185,0.0,0.8537117903930131,1.0,0.0,2
8256,Cause it's good money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,Phoebe,anger,negative,829,0,9,21,"00:09:33,072","00:09:42,247",0,1,186,0.0,0.0,1.0,1.0,1
8258,"Ok, are they listening?",Phoebe,anger,negative,829,2,9,21,"00:09:47,753","00:09:50,505",0,1,186,0.0,0.8537117903930131,1.0,0.0,2
8303,"Oh, yeah. Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?",Phoebe,joy,positive,834,5,6,12,"00:04:09,165","00:04:16,713",1,1,187,0.0,0.0,1.0,1.0,1
8340,Its Phoebe! Phoebe!,Phoebe,joy,positive,837,1,6,14,"00:16:16,809","00:16:20,853",1,1,188,0.0,0.0,1.0,1.0,1
8344,Youre making one right now!,Phoebe,anger,negative,839,1,6,14,"00:16:33,033","00:16:34,784",0,1,189,0.0,0.0,1.0,1.0,1
8347,"Look, Im talking right now! Youreyou mean her.",Phoebe,joy,positive,839,4,6,14,"00:16:43,585","00:16:47,755",1,1,189,0.0,0.8537117903930131,1.0,0.0,2
8351,No!!,Phoebe,disgust,negative,839,8,6,14,"0:16:59,810","0:17:01,938",0,1,189,0.0,0.8537117903930131,1.0,0.0,3
8354,And stop using my name!,Phoebe,anger,negative,839,11,6,14,"0:17:02,187","0:17:03,999",0,1,189,0.0,0.8537117903930131,1.0,0.0,4
8355,And shame on you!,Phoebe,disgust,negative,839,12,6,14,"0:17:03,999","0:17:05,495",0,1,189,0.0,0.8537117903930131,1.0,0.0,5
8356,And shame on all of you!,Phoebe,disgust,negative,839,13,6,14,"0:17:05,607","0:17:07,026",0,1,189,0.0,0.8537117903930131,1.0,0.0,6
8357,Youre disgusting!,Phoebe,disgust,negative,839,14,6,14,"0:17:07,026","0:17:08,356",0,1,189,0.0,0.8537117903930131,1.0,0.0,7
8358,Especially you  with that!,Phoebe,disgust,negative,839,15,6,14,"00:17:08,444","00:17:10,611",0,1,189,0.0,0.8537117903930131,1.0,0.0,8
8359,Hey!,Phoebe,joy,positive,840,0,1,12,"0:12:48,559","0:12:49,281",1,1,190,0.0,0.0,1.0,1.0,1
8365,"Oh!  Ok, um, ok, um,",Phoebe,fear,negative,840,6,1,12,"00:13:07,828","00:13:13,416",0,1,190,0.0,0.8537117903930131,1.0,0.0,2
8374,Paolo made a pass at me.,Phoebe,sadness,negative,840,15,1,12,"00:14:09,974","00:14:11,307",0,0,190,0.0,0.8537117903930131,1.0,0.0,1
8396,I cant believe youre gonna ask Monica to marry you!,Phoebe,joy,positive,841,21,6,22,"00:21:18,443","00:21:20,861",1,1,191,0.0,0.0,1.0,1.0,1
8407,"Ohh, I lost my mom to suicide.",Phoebe,sadness,negative,842,4,7,15,"00:06:26,052","00:06:28,929",0,0,192,0.0,0.0,1.0,1.0,1
8409,Did I use that already today? Im sorry.,Phoebe,sadness,negative,842,6,7,15,"00:06:33,226","00:06:36,144",0,0,192,0.34615384615384615,0.0,0.0,1.0,2
8539,I'm sorry.,Phoebe,sadness,negative,852,2,1,17,"00:19:08,272","00:19:09,313",0,0,193,0.0,0.0,1.0,1.0,1
8541,"That's right, I don't... But I was, I was drunk on you!",Phoebe,sadness,negative,852,4,1,17,"00:19:26,832","00:19:33,087",0,0,193,0.34615384615384615,0.0,0.0,1.0,2
8544,"Um, then yes, it's 'cause of Phoebe! So, you know, it's either her or me.",Phoebe,anger,negative,852,7,1,17,"00:19:50,397","00:19:57,278",0,1,193,0.34615384615384615,0.0,0.0,1.0,1
8545,"You know...  You're gonna be really, really hard to get over.",Phoebe,sadness,negative,852,8,1,17,"00:20:06,496","00:20:10,625",0,0,193,0.0,0.5122270742358078,1.0,0.4,1
8547,"Oh, hello liar.",Phoebe,anger,negative,853,1,7,9,"00:14:29,201","00:14:31,035",0,1,194,0.0,0.0,1.0,1.0,1
8549,I couldve been killed I hope you know!,Phoebe,anger,negative,853,3,7,9,"00:14:37,710","00:14:39,752",0,1,194,0.0,0.8537117903930131,1.0,0.0,2
8551,"Well, I would love to butthe bike got stolen and the police have no suspects.",Phoebe,joy,positive,853,5,7,9,"00:14:50,180","00:14:56,769",1,1,194,0.0,0.8537117903930131,1.0,0.0,3
8553,What?!  What the hell?!,Phoebe,anger,negative,853,7,7,9,"00:15:07,573","00:15:09,449",0,1,194,0.0,0.8537117903930131,1.0,0.0,4
8558,"All right. If you care enough to make up that load of crap, okay.",Phoebe,anger,negative,853,12,7,9,"00:15:50,616","00:15:55,119",0,1,194,0.0,0.8537117903930131,1.0,0.0,5
8560,Okay Ross!  Please dont die!,Phoebe,anger,negative,853,14,7,9,"00:16:01,835","00:16:07,840",0,1,194,0.0,0.8537117903930131,1.0,0.0,6
8612,"Umm look, youre coming on a little strong.",Phoebe,fear,negative,860,2,8,17,"00:13:23,385","00:13:26,179",0,1,195,0.0,0.0,1.0,1.0,1
8621,Oh my God!,Phoebe,disgust,negative,860,11,8,17,"00:13:49,245","00:13:51,162",0,1,195,0.0,0.8537117903930131,1.0,0.0,2
8625,All right.,Phoebe,disgust,negative,860,15,8,17,"00:13:57,378","00:13:58,795",0,1,195,0.0,0.8537117903930131,1.0,0.0,3
8746,"Oh, I'm still mad at them but I also now that they bring happiness to lots of kids who's moms didn't kill themselves, so by supporting them, I'm doing a good thing, but I'm not",Phoebe,anger,negative,873,5,5,4,"00:16:35,035","00:16:47,880",0,1,196,0.0,0.0,1.0,1.0,1
8779,Hey!,Phoebe,joy,positive,877,0,7,11,"00:14:43,465","00:14:44,465",1,1,197,0.0,0.0,1.0,1.0,1
8781,"Oh, I wouldnt miss this.",Phoebe,joy,positive,877,2,7,11,"00:14:47,761","00:14:50,263",1,1,197,0.0,0.8537117903930131,1.0,0.0,2
8783,"Oh, youre such a gentleman.  Come on! Were going to my place!",Phoebe,joy,positive,877,4,7,11,"00:14:52,683","00:14:57,520",1,1,197,0.0,0.8537117903930131,1.0,0.0,3
8834,"Ooh, good, youre hear! Okay.",Phoebe,joy,positive,886,7,4,17,"00:13:36,732","00:13:38,733",1,1,198,0.0,0.0,1.0,1.0,1
8836,Hi!,Phoebe,joy,positive,886,9,4,17,"0:13:39,319","0:13:40,006",1,1,198,0.0,0.8537117903930131,1.0,0.0,2
8838,"Oh this, well Im glad you asked.",Phoebe,joy,positive,886,11,4,17,"00:13:41,570","00:13:44,572",1,1,198,0.0,0.8537117903930131,1.0,0.0,3
8839,"Now, dont you hate it when you have to cut a tin can with an ordinary steak knife?",Phoebe,disgust,negative,886,12,4,17,"00:13:47,576","00:13:52,705",0,1,198,0.0,0.8537117903930131,1.0,0.0,4
8844,No!,Phoebe,joy,positive,886,17,4,17,"0:14:04,552","0:14:06,014",1,1,198,0.0,0.8537117903930131,1.0,0.0,5
8901,Oh hey you guys!,Phoebe,joy,positive,891,6,8,16,"00:02:34,279","00:02:35,779",1,1,199,0.0,0.0,1.0,1.0,1
8941,Ah-ha! Too cocky!,Phoebe,joy,positive,894,0,7,15,"00:04:31,020","00:04:33,647",1,1,200,0.0,0.0,1.0,1.0,1
8954,"Oh, Im so sorry.",Phoebe,sadness,negative,896,1,8,16,"0:03:53,566","0:03:54,738",0,0,201,0.0,0.0,1.0,1.0,1
8955,"Um, and maybe Im wrong!",Phoebe,sadness,negative,896,2,8,16,"0:03:54,738","0:03:56,213",0,0,201,0.34615384615384615,0.0,0.0,1.0,2
8983,"Nice,  thank you.",Phoebe,joy,positive,900,4,3,15,"00:04:08,081","00:04:10,040",1,1,202,0.0,0.0,1.0,1.0,1
8987,"Thank you, very much! Oh!  Thank you!",Phoebe,joy,positive,900,8,3,15,"00:04:26,057","00:04:28,350",1,1,202,0.0,0.8537117903930131,1.0,0.0,2
8990,No-no-no-no!!,Phoebe,joy,positive,900,11,3,15,"00:04:44,659","00:04:49,454",1,1,202,0.0,0.8537117903930131,1.0,0.0,3
9024,Speech! Speech! Lets hear from the birthday girl! Huh?,Phoebe,joy,positive,902,9,7,14,"00:14:49,722","00:14:53,516",1,1,203,0.0,0.0,1.0,1.0,1
9026,Dont you see? Everyones looking at me! The plans working! I didnt even have to take off my top yet!,Phoebe,joy,positive,902,11,7,14,"00:14:55,811","00:15:03,651",1,1,203,0.0,0.8537117903930131,1.0,0.0,2
9042,See? Im doing it. I am totally doing it.  I lost it.,Phoebe,anger,negative,904,7,4,15,"00:21:44,761","00:22:02,737",0,1,204,0.0,0.0,1.0,1.0,1
9045,"Yeah, we-we feel kinda responsible.",Phoebe,anger,negative,905,2,1,11,"0:02:42,037","0:02:44,274",0,1,205,0.0,0.0,1.0,1.0,1
9068,You can't put your cigarette out on a tree!,Phoebe,anger,negative,907,1,5,16,"00:06:35,603","00:06:39,940",0,1,206,0.0,0.0,1.0,1.0,1
9070,No but you shouldn't! Don't ever do that again.,Phoebe,anger,negative,907,3,5,16,"00:06:42,652","00:06:45,737",0,1,206,0.0,0.8537117903930131,1.0,0.0,2
9072,Hold it!  N.Y.P.D! Freeze punk!,Phoebe,anger,negative,907,5,5,16,"00:06:49,117","00:06:52,494",0,1,206,0.0,0.8537117903930131,1.0,0.0,3
9074,Yeah that's right you are so busted.  Book 'em.,Phoebe,anger,negative,907,7,5,16,"00:06:54,288","00:06:59,334",0,1,206,0.0,0.8537117903930131,1.0,0.0,4
9076,"Save it Red! Unless you wanna spend the night in the slammer, you apologize to the tree.",Phoebe,disgust,negative,907,9,5,16,"00:07:04,465","00:07:08,385",0,1,206,0.0,0.8537117903930131,1.0,0.0,5
9078,You apologize to the tree right now or I am calling for backup.   Backup! Backup!!,Phoebe,anger,negative,907,11,5,16,"00:07:12,014","00:07:15,642",0,1,206,0.0,0.8537117903930131,1.0,0.0,6
9081,Shh! Get me out of here.,Phoebe,fear,negative,908,0,7,12,"0:02:26,604","0:02:27,939",0,1,207,0.0,0.0,1.0,1.0,1
9098,Wow! This place is incredible!  Stings penthat he gave to Phoebe.  Come on! Secret passageway!,Phoebe,joy,positive,909,0,8,10,"00:15:11,827","00:15:22,629",1,1,208,0.0,0.0,1.0,1.0,1
9192,You got problems because of you!,Phoebe,anger,negative,918,7,4,18,"0:20:42,157","0:20:44,076",0,1,209,0.0,0.0,1.0,1.0,1
9193,Not your name!,Phoebe,sadness,negative,918,8,4,18,"0:20:44,076","0:20:45,268",0,0,209,0.0,0.8537117903930131,1.0,0.0,1
9194,"All right, this has got to stop!",Phoebe,anger,negative,918,9,4,18,"0:20:47,329","0:20:48,539",0,1,209,0.13846153846153847,0.0,0.6,1.0,1
9195,Chandler is a great name!,Phoebe,anger,negative,918,10,4,18,"0:20:48,539","0:20:51,093",0,1,209,0.0,0.6402838427947599,1.0,0.25,2
9196,"In factyes,  Im, Im sorry.",Phoebe,sadness,negative,918,11,4,18,"00:20:52,308","00:20:58,839",0,0,209,0.0,0.4268558951965066,1.0,0.5,1
9210,Oh. Ew! Ew! Ew! Ugh! Yknow what? This is too weird.,Phoebe,disgust,negative,921,4,8,7,"00:17:13,657","00:17:18,745",0,1,210,0.0,0.0,1.0,1.0,1
9214,So I guess this is it.,Phoebe,sadness,negative,921,8,8,7,"00:17:29,089","00:17:30,256",0,0,210,0.0,0.8537117903930131,1.0,0.0,1
9216,"Yeah, so do you.",Phoebe,anger,negative,921,10,8,7,"00:17:37,306","00:17:40,475",0,1,210,0.23076923076923078,0.0,0.3333333333333333,1.0,1
9217,Hey!,Phoebe,joy,positive,922,0,4,23,"0:12:13,899","0:12:15,071",1,1,211,0.0,0.0,1.0,1.0,1
9240,"Ooh, this is it!  Oh, thats him! Thats him!",Phoebe,joy,positive,924,0,8,23,"00:16:06,036","00:16:11,125",1,1,212,0.0,0.0,1.0,1.0,1
9246,"But lately all the guys I meet seem really nice at first, then they turn out to be the biggest jerks.",Phoebe,sadness,negative,924,5,8,23,"00:16:26,932","00:16:31,353",0,0,212,0.0,0.8537117903930131,1.0,0.0,1
9288,"Hey, its your Thanksgiving too, y'know, instead of watching football, you could help.",Phoebe,anger,negative,929,1,3,9,"00:00:06,840","00:00:11,301",0,1,213,0.0,0.0,1.0,1.0,1
9294,Hey! Ross!,Phoebe,joy,positive,930,0,7,6,"00:02:15,051","00:02:17,511",1,1,214,0.0,0.0,1.0,1.0,1
9313,"Good for you! And hey, I thought your paper on punctuated equilibrium    in the Devonian era was top notch!",Phoebe,joy,positive,932,0,9,20,"00:22:01,767","00:22:06,688",1,1,215,0.0,0.0,1.0,1.0,1
9362,He's probably up in your room!,Phoebe,sadness,negative,935,7,5,23,"0:16:39,957","0:16:41,327",0,0,216,0.0,0.0,1.0,1.0,1
9363,Tell him that you're sorry and that you love him.,Phoebe,anger,negative,935,8,5,23,"00:16:41,500","00:16:43,376",0,1,216,0.34615384615384615,0.0,0.0,1.0,1
9365,"Sure!   Yeah! Las Vegas, number one!",Phoebe,joy,positive,935,10,5,23,"00:16:48,590","00:16:51,884",1,1,216,0.0,0.18971373119844737,1.0,0.7777777777777778,2
